,2
13393,ENSG00000288438
13394,ENSG00000228505
13395,TUBAP1
13396,RN7SL168P
13397,LINC01622
13398,HNRNPA1P56
13399,ENSG00000286819
13400,ENSG00000287150
13401,RN7SL783P
13402,ENSG00000265800
13403,MTND4P15
13404,ENSG00000244192
13405,ENSG00000289039
13406,ENSG00000214144
13407,ATP6V1E1P1
13408,RPL7AP22
13409,STRIP2
13410,LINC01926
13411,CYTH1P1
13412,ENSG00000287947
13413,SSX6P
13414,RN7SL575P
13415,ENSG00000286605
13416,ALG14-AS1
13417,ENSG00000242586
13418,ENSG00000260122
13419,ENSG00000250665
13420,ENSG00000265139
13421,LINC02860
13422,OR7E96P
13423,RPL10P5
13424,C4orf50
13425,LINC02702
13426,ENSG00000244675
13427,ENSG00000286362
13428,CTAGE3P
13429,SMC2-DT
13430,RN7SL607P
13431,ENSG00000234282
13432,ENSG00000262040
13433,KRT41P
13434,CFAP65
13435,LINC01541
13436,ENSG00000251330
13437,PPP4R4-1
13438,ENSG00000270437
13439,ENSG00000273551
13440,BNIP3P8
13441,ATP5PBP5
13442,WBP1P1
13443,ENSG00000286013
13444,ENSG00000267625
13445,ENSG00000264812
13446,RNU2-45P
13447,TRBV10-2
13448,ENSG00000288618
13449,EIF4A2P1
13450,ENSG00000286700
13451,ENSG00000287092
13452,ENSG00000287869
13453,SMIM10L2B-AS1
13454,OR10B1P
13455,ENSG00000274589
13456,ENSG00000266369
13457,ENSG00000278764
13458,TERT
13459,MFSD2B
13460,USP17L14P
13461,ARLNC1
13462,ELOCP29
13463,ENSG00000231409
13464,SDHDP2
13465,ENSG00000286553
13466,RPL21P42
13467,GH1
13468,ENSG00000246225
13469,NOBOX-1
13470,MTDHP2
13471,HAS1
13472,SMARCA2-AS1
13473,ENSG00000265349
13474,ENSG00000249631
13475,ENSG00000276527
13476,ENSG00000253616
13477,LINC01887
13478,WTAPP1
13479,ENSG00000286692
13480,ENSG00000257905
13481,LONRF3
13482,LINC01060-1
13483,SHCBP1L
13484,WWC2-AS2
13485,ENSG00000259682
13486,MTND6P18
13487,PNMA6E
13488,ENSG00000214593
13489,ELSPBP1
13490,TMCO1-AS1
13491,ENSG00000261038
13492,ENSG00000261095
13493,PEX5L-AS1
13494,SINHCAFP2
13495,ZNF602P
13496,PINX1-1
13497,ENSG00000254420
13498,DTD1-AS1
13499,ENSG00000286159
13500,LINC01932
13501,LINC00943
13502,OPTC
13503,ENSG00000266014
13504,LINC02497
13505,ENSG00000273342
13506,ENSG00000290070
13507,ENSG00000285082
13508,KMT5AP1
13509,KMT5AP1-1
13510,RN7SKP25
13511,ENSG00000287910
13512,ENSG00000269570
13513,SETP17
13514,TXNP5
13515,CCDC144NL
13516,RN7SL666P
13517,BSNDP3
13518,FAM189B
13519,ENSG00000286922
13520,MEF2C-AS2
13521,TRAV8-1
13522,ENSG00000290044
13523,ENSG00000272657
13524,C22orf42
13525,ENSG00000289628
13526,TMEM97P1
13527,ENSG00000284735
13528,ENSG00000285254
13529,GPR143P
13530,B3GALT1-AS1
13531,BTF3P4
13532,RPL4P7
13533,CLEC4M
13534,ENSG00000260177
13535,PPIAP1
13536,BACH1-IT2
13537,ENSG00000287440
13538,PPIAP28
13539,RPS29P5
13540,ENSG00000273308
13541,ENSG00000219329
13542,ENSG00000177452
13543,ENSG00000233778
13544,ENSG00000231467
13545,ENSG00000267216
13546,ENSG00000254975
13547,RPL23AP58
13548,ENSG00000289495
13549,ENSG00000242816
13550,OR3A3
13551,GAPDHP52
13552,ENSG00000269919
13553,PKN2-AS1
13554,RN7SL693P
13555,RPL13AP6
13556,ENSG00000229220
13557,INSL5
13558,RPL30P14
13559,ENSG00000264869
13560,ENSG00000232937
13561,RPL5P18
13562,H3P24
13563,ENSG00000280436
13564,NDUFB4P2
13565,ENSG00000259532
13566,GACAT3
13567,ENSG00000230867
13568,ENSG00000286218
13569,ENSG00000260599
13570,ENSG00000290054
13571,TRPC6P10
13572,ENSG00000259986
13573,ENSG00000282097
13574,ENSG00000273240
13575,ALPP
13576,ENSG00000268088
13577,ENSG00000261541
13578,ENSG00000247134
13579,ZNF705B
13580,TSPAN32
13581,HIKESHIP3
13582,RNF152P1
13583,GAPDHP29
13584,ENSG00000227230
13585,PRICKLE2-DT
13586,ENSG00000253628
13587,ENSG00000217512
13588,ENSG00000251527
13589,CORT
13590,ENSG00000259544
13591,STIM1-AS1
13592,ENSG00000225044
13593,ENSG00000223450
13594,ENSG00000287037
13595,ENSG00000261357
13596,LINC01600
13597,MRPS21P7
13598,LINC00851
13599,NECAP1P2
13600,ENSG00000272822
13601,ENSG00000269711
13602,RANP1
13603,H2BC15
13604,ENSG00000258657
13605,ENSG00000273450
13606,ARHGAP19-SLIT1
13607,DLL3
13608,ENSG00000253573
13609,ENSG00000273350
13610,ENSG00000257228
13611,ENSG00000226455
13612,ENSG00000261259
13613,RPL14P5
13614,ENSG00000225330
13615,PPIAP37
13616,ENSG00000280929
13617,ENSG00000259833
13618,RPS11P1
13619,DCLRE1CP1
13620,ASB4
13621,ENSG00000256351
13622,GTF2IP11
13623,CYP51A1P3
13624,ENSG00000258053
13625,ENSG00000284053
13626,ENSG00000284101
13627,KIR3DL2-42
13628,RPL35AP36
13629,ENSG00000284299
13630,ENSG00000258860
13631,ENSG00000263234
13632,ENSG00000258367
13633,ZG16
13634,ENSG00000236507
13635,ENSG00000277127
13636,LINC00314
13637,ENSG00000286868
13638,RPL7P18
13639,ASS1P2
13640,ENSG00000273138
13641,TMCO2
13642,ENSG00000254061
13643,ENSG00000232642
13644,UBBP1
13645,PHF5CP
13646,LILRP1-11
13647,ENSG00000227170
13648,ENSG00000251286
13649,PSME2P1
13650,ENSG00000271724
13651,ENSG00000259813
13652,ENSG00000272542
13653,ENSG00000260580
13654,ENSG00000289283
13655,ENSG00000277332
13656,PSLNR
13657,ENSG00000278408
13658,F2
13659,EEF1GP8
13660,ENSG00000289935
13661,ATP6V1G1P7
13662,ENSG00000170409
13663,RPL21P126
13664,ENSG00000272824
13665,PRR23D1
13666,SNORA68B
13667,HSP90AA2P
13668,ZPR1P1
13669,ENSG00000260488
13670,ENSG00000269288
13671,ENSG00000272905
13672,HNRNPA1P4
13673,RN7SL260P
13674,OR8H2
13675,ENSG00000251438
13676,ENSG00000258416
13677,ENSG00000289923
13678,ENSG00000272411
13679,LINC02389
13680,ENSG00000286039
13681,RPL7AP70
13682,HNRNPA1P38-1
13683,HNRNPA1P38
13684,ENSG00000243116
13685,OR4F1P
13686,ENSG00000287877
13687,RPL32P25
13688,ENSG00000275576
13689,TCP1P1
13690,DPEP2NB
13691,ENSG00000271156
13692,PABPC3
13693,NDUFA5P3
13694,TEX48
13695,LILRP1-13
13696,ENSG00000287035
13697,PIGAP1
13698,HMGA1P4
13699,ENSG00000288218
13700,ENSG00000266268
13701,WDR11-DT
13702,ENSG00000231344
13703,PRDM9
13704,LINC01301
13705,ENSG00000253785
13706,SPANXD
13707,OR5G5P
13708,OR5G5P-1
13709,RPSAP20
13710,RPL36AP40
13711,SEPTIN14P5
13712,ENSG00000286043
13713,ENSG00000285860
13714,CYP26C1
13715,ENSG00000240652
13716,ZNF723
13717,ENSG00000286771
13718,LINC02730
13719,ENSG00000251229
13720,MTND1P32
13721,ENSG00000287848
13722,KRT17P7
13723,PIN1-DT
13724,ENSG00000259540
13725,RPL23P4
13726,ENSG00000286527
13727,MAP1LC3BP1
13728,ENSG00000267439
13729,RN7SL499P
13730,ENSG00000244259
13731,NPM1P32
13732,ENSG00000275929
13733,ENSG00000225385
13734,ENSG00000244527
13735,ARHGAP42P5
13736,MTCYBP41
13737,TAS2R30-1
13738,TAS2R30
13739,RPS15AP1
13740,RPL6P5
13741,TTC3-AS1
13742,NAIPP4-1
13743,ENSG00000215450
13744,RPL22P3
13745,ENSG00000254095
13746,ENSG00000258346
13747,ENSG00000289063
13748,ENSG00000225779
13749,IL31
13750,ENSG00000289578
13751,ENSG00000227094
13752,ENSG00000289445
13753,PERCC1
13754,PMCH
13755,ENSG00000276853
13756,ENSG00000264304
13757,SEPTIN14P19
13758,ENSG00000248634
13759,RN7SL778P
13760,NPY2R
13761,LINC00558
13762,ENSG00000243981
13763,ENSG00000226883
13764,ENSG00000233651
13765,MARK2P16
13766,ENSG00000285772
13767,RPL12P8
13768,ENSG00000289571
13769,TSPAN14-AS1
13770,KMT5AP3
13771,HNRNPA1P63
13772,OR7E85P
13773,ZNF285DP
13774,ENSG00000260194
13775,ENSG00000263045
13776,IGHV3-23
13777,IGHV3-23-1
13778,ENSG00000271075
13779,ENSG00000287683
13780,SRGAP3-AS3
13781,RPS7P15
13782,ENSG00000237471
13783,LINC01398
13784,COLEC10
13785,ENSG00000232259
13786,OR4G1P
13787,RN7SL797P
13788,ADAMTS7P1
13789,ENSG00000225272
13790,ENSG00000241593
13791,ENSG00000274797
13792,LINC02755
13793,ENSG00000259203
13794,ENSG00000235833
13795,ENSG00000288814
13796,ENSG00000285548
13797,STATH
13798,RN7SL4P
13799,RN7SL376P
13800,KIR2DL4-15
13801,MRPS17P1
13802,RPLP2P1
13803,ENSG00000227516
13804,SEPTIN7P6
13805,ENSG00000251309
13806,ENSG00000289556
13807,ENSG00000285412
13808,RN7SL487P
13809,TRBV25-1
13810,KRTAP19-8
13811,SSBL5P
13812,C11orf53
13813,MESTP1
13814,ENSG00000258231
13815,ENSG00000289209
13816,ENSG00000261759
13817,ENSG00000257680
13818,GOLGA6L22-2
13819,RPL7P11
13820,RPL31P63
13821,NPM1P42
13822,HOATZ
13823,SRMP2
13824,RPS3P2
13825,ZIC4-AS1
13826,ENSG00000223642
13827,NDUFA6-DT-3
13828,ENSG00000223436
13829,ENSG00000286616
13830,SPACA7-1
13831,ENSG00000224799
13832,SLC6A21P
13833,ENSG00000227042
13834,CYB5AP2
13835,ENSG00000266283
13836,ENSG00000235253
13837,PHB1P16
13838,RN7SL371P
13839,BANF1P3
13840,ENSG00000285644
13841,RPIAP1
13842,TRBV25-1-1
13843,ENSG00000285593
13844,LINC02342
13845,ENSG00000281362
13846,ENSG00000284434
13847,ENSG00000213488
13848,TAC4
13849,GRAMD1A-AS1
13850,ENSG00000224260
13851,LINC00678
13852,ENSG00000261444
13853,ENSG00000241754
13854,ENSG00000223675
13855,RN7SL520P
13856,IGHV1OR15-3
13857,ENSG00000254963
13858,EEF1A1P34
13859,ENSG00000257884
13860,MAGEA9B
13861,TRAV38-2DV8
13862,RPL3P8
13863,ENSG00000288071
13864,ENSG00000260070
13865,SPACA7
13866,LINC02679
13867,RPL17P25
13868,EEF1B2P7
13869,PLSCR2
13870,ENSG00000235533
13871,ENSG00000273851
13872,EIF4BP5
13873,CCDC198
13874,ENPP7P11
13875,RPL7AP67
13876,CCDC83
13877,HCG4B-2
13878,ENSG00000263924
13879,ENSG00000241456
13880,RPL7P45
13881,ENSG00000228280
13882,EEF1DP2
13883,ENSG00000282124
13884,ENSG00000240418
13885,HSPA8P16
13886,ENSG00000274297
13887,MEIS1-AS2
13888,ENSG00000241494
13889,ANXA10
13890,SPTLC1P5
13891,ENSG00000225655
13892,CGB2
13893,ENSG00000286457
13894,KRTAP3-2
13895,LINC01506
13896,ENSG00000270061
13897,ZNF415P1
13898,CBX5P1
13899,ENSG00000280366
13900,LIM2-AS1
13901,ENSG00000255858
13902,ENSG00000273541
13903,LINC02265
13904,OPN1MW
13905,OR2K2
13906,MED14OS
13907,ENSG00000269524
13908,DPYSL5
13909,RPL24P8
13910,GAST
13911,ENSG00000264914
13912,ENSG00000268866
13913,ENSG00000270411
13914,LINC01168
13915,RN7SL655P
13916,ENSG00000267598
13917,ENSG00000260464
13918,ENSG00000282017
13919,RPL34P6
13920,GAPDHP1
13921,ENSG00000254287
13922,ENSG00000268154
13923,FAM88F
13924,ENSG00000274711
13925,BRD7P2
13926,LINC00330
13927,ENSG00000250347
13928,CTBP2P9
13929,CTBP2P10
13930,LINC01250
13931,OR10A3
13932,AMBP
13933,ENSG00000227158
13934,ENSG00000253273
13935,ENSG00000274598
13936,ENSG00000254170
13937,ENSG00000228030
13938,ENSG00000244063
13939,TSPY5P
13940,OR4F2P
13941,ENSG00000272988
13942,LINC02448
13943,KCNG1
13944,LINC01793
13945,ENSG00000228876
13946,ENSG00000263698
13947,ENSG00000270385
13948,ENSG00000233536
13949,KIR2DL4-14
13950,MORC1
13951,KIR2DL4-25
13952,INO80D-AS1-1
13953,SDR16C6P
13954,ENSG00000237093
13955,ENSG00000269761
13956,VLDLR
13957,ENSG00000245688
13958,BTF3P5
13959,PGAM1P3
13960,OR2AJ1
13961,HNRNPA1P68
13962,ENSG00000227417
13963,ENSG00000278002
13964,ENSG00000282676
13965,RPS20P15
13966,ZBTB12-1
13967,HNRNPKP4
13968,SRSF6P2
13969,RPL23AP43
13970,RN7SKP249
13971,ENSG00000213994
13972,RN7SL745P
13973,ENSG00000231355
13974,ENSG00000263314
13975,EFCAB6-AS1
13976,ENSG00000216360
13977,ENSG00000261320
13978,ATP13A5-AS1
13979,DNM1P48
13980,RPL17P22
13981,KIF25-AS1
13982,ENSG00000272689
13983,HMGN2P41
13984,MRGPRD
13985,ENSG00000244538
13986,SHD
13987,TTC4P1
13988,NPM1P24
13989,AQP7P4
13990,ENSG00000273855
13991,ENSG00000262905
13992,ENSG00000284323
13993,RPL38P2
13994,PTGES3P2
13995,ENSG00000264023
13996,ENSG00000268583
13997,MRFAP1P1
13998,ENSG00000258759
13999,ATP9B-2
14000,ENSG00000266985
14001,ENSG00000220614
14002,RPS12P16
14003,IQCF3
14004,OR56A3
14005,TRMT112P3
14006,ENSG00000213970
14007,LINC01637
14008,RPL17P37
14009,LINC01343
14010,CCAT2
14011,ENSG00000270977
14012,ENSG00000259970
14013,RN7SL784P
14014,ENSG00000273454
14015,ENSG00000262119
14016,ENSG00000267218
14017,ENSG00000235286
14018,RPL21P116
14019,RPL36AP48
14020,ENSG00000274902
14021,RPL26P35
14022,ENSG00000287730
14023,OR10W1
14024,SLC25A1P5
14025,HMGB1P20
14026,TPM3P5-1
14027,TPM3P5
14028,FES
14029,ENSG00000258968
14030,COX6A2
14031,ENSG00000289501
14032,PSMC1P7
14033,ENSG00000279765
14034,CD2BP2-DT
14035,ENSG00000258682
14036,ENSG00000260634
14037,COX20P2
14038,RN7SL460P
14039,IL6R-AS1
14040,OR8G1
14041,LINC01894
14042,FAM66E
14043,ENSG00000260126
14044,ENSG00000232019
14045,SYCN
14046,NKX2-2-AS1
14047,ENSG00000259331
14048,ENSG00000287432
14049,ENSG00000286272
14050,FABP12
14051,ENSG00000254350
14052,FMR1-AS1
14053,LINC02782
14054,ENSG00000235226
14055,ZKSCAN7-AS1-1
14056,NRAD1
14057,ENSG00000275805
14058,ENSG00000203472
14059,RPS10P2
14060,MROH2B
14061,EEF1A1P36
14062,CHRNA6
14063,ENSG00000286251
14064,ENSG00000260345
14065,ENSG00000289885
14066,LINC02362
14067,VDAC2P1
14068,LINC01764
14069,LINC01624
14070,GAPDHP51
14071,ENSG00000279145
14072,DLSTP1
14073,RN7SL60P
14074,ENSG00000289747
14075,HMGN2P48
14076,SETP3
14077,ENSG00000285766
14078,ENSG00000286211
14079,DEFB122
14080,RN7SL121P
14081,ENSG00000260482
14082,ENSG00000273149
14083,OR7E55P-1
14084,OR7E55P
14085,ALKAL2
14086,SNORA74B
14087,NUDCP2
14088,OR2L13
14089,RPL7AP65
14090,RPL7AP65-1
14091,ENSG00000223593
14092,ENSG00000225871
14093,ENSG00000236341
14094,ENSG00000271111
14095,YBX1P3
14096,ACTBP15
14097,SLC35G5-1
14098,MTNR1B
14099,ENSG00000280865
14100,ENSG00000281562
14101,ENSG00000271662
14102,ENSG00000280506
14103,ENSG00000281743
14104,ENSG00000281583
14105,ENSG00000281798
14106,ENSG00000281901
14107,LINC02429
14108,ENSG00000269350
14109,IFITM3P2
14110,TRBV11-3
14111,TRBV11-3-1
14112,PTOV1-AS1
14113,ENSG00000232389
14114,ENSG00000285287
14115,ENSG00000259402
14116,NLRP14
14117,ENSG00000257752
14118,SYBU-AS1
14119,ENSG00000225761
14120,ENSG00000266954
14121,OR8H1
14122,TRIM43B
14123,ENSG00000259762
14124,ENSG00000260966
14125,TOX4P1
14126,SNX18P5
14127,ENSG00000255928
14128,LARP4B-DT
14129,ENSG00000289381
14130,BUB1B-PAK6
14131,ENSG00000236372
14132,ENSG00000282115
14133,ENSG00000271268
14134,RPS4XP20
14135,SYNGR3
14136,PPIAP71
14137,RAC1P4
14138,IGKV1OR9-1
14139,CHST8
14140,RPL23AP55
14141,IL1RAPL2
14142,SAMD14
14143,CHP1P1
14144,ENSG00000289176
14145,ENSG00000281613
14146,ENSG00000289640
14147,DNPEP-AS1
14148,LINC02206
14149,RPS29P31
14150,ENSG00000224715
14151,PNRC1-DT
14152,ENSG00000237590
14153,ENSG00000219951
14154,ENSG00000280778
14155,IL17F
14156,SLIT3-AS1
14157,RN7SL767P
14158,ENSG00000254690
14159,ENSG00000284758
14160,ENSG00000270518
14161,ENSG00000283265
14162,ENSG00000223918
14163,SRSF8BP
14164,BOLA2P3
14165,ACTL7B
14166,CDH13-AS1
14167,RPL7AP16
14168,PRDM6-AS1
14169,GVINP2
14170,LINC02415
14171,ENSG00000250234
14172,H3C13
14173,ENSG00000213293
14174,AFM
14175,ENSG00000278840
14176,ENSG00000231903
14177,VN1R2
14178,ENSG00000278572
14179,FTLP3
14180,ENSG00000288182
14181,H4C4
14182,ENSG00000250354
14183,LINC01703
14184,ENSG00000269035
14185,ENSG00000255945
14186,CST4
14187,LINC01763
14188,ENSG00000289019
14189,IFIT1B
14190,RHOT1P1
14191,ENSG00000276353
14192,ENSG00000273998
14193,LINC00626
14194,LINC02501
14195,PPIAL4F
14196,RPL31P7
14197,ENSG00000271410
14198,LINC02868
14199,NPHP3-AS1
14200,ENSG00000248676
14201,ENSG00000229751
14202,ENSG00000288047
14203,ENSG00000277055
14204,ENSG00000274883
14205,ENSG00000275602
14206,ENSG00000225689
14207,MTCO3P11
14208,ENSG00000261298
14209,ENSG00000286552
14210,KIR2DL4-9
14211,LINC00449
14212,ENSG00000280004
14213,ENSG00000271551
14214,BFSP2-AS1
14215,ENSG00000253372
14216,ENSG00000237987
14217,RPL7AP8
14218,ENSG00000266379
14219,ENSG00000273481
14220,ENSG00000265801
14221,ENSG00000271204
14222,TRBV19-1
14223,ULK4P3
14224,ULK4P3-1
14225,ENSG00000256569
14226,ENSG00000287812
14227,OR7A1P
14228,ENSG00000289766
14229,ENSG00000289096
14230,RPL31P17
14231,ENSG00000275613
14232,TET2-AS1
14233,CTNNA2-AS1
14234,NPM1P51
14235,ENSG00000213296
14236,KCNMA1-AS1
14237,IMPDH1P2
14238,ENSG00000278031
14239,ENSG00000287786
14240,ENSG00000266995
14241,ENSG00000257735
14242,ENSG00000261633
14243,LINC02485
14244,ENSG00000260206
14245,ENSG00000287015
14246,NUTF2P2
14247,BNIP3P13
14248,ENSG00000256220
14249,ENSG00000286562
14250,BLZF2P
14251,RPSAP50
14252,ENSG00000287827
14253,BUB3P1
14254,UROC1
14255,GUSBP6
14256,ENSG00000250453
14257,ALOX15P2
14258,RPS6P20
14259,TRIM40-7
14260,HNRNPCL2
14261,ENSG00000289174
14262,RUNX2-AS1
14263,ENSG00000236129
14264,ENSG00000277017
14265,ENSG00000226206
14266,ENSG00000272202
14267,ENSG00000274001
14268,ENSG00000248469
14269,ENSG00000283743
14270,ENSG00000263098
14271,LINC01247
14272,RN7SL294P
14273,ENSG00000250430
14274,ENSG00000260145
14275,LINC02756
14276,ENSG00000257281
14277,LINC02327
14278,VINAC1P
14279,ENSG00000268593
14280,MRPL42P6
14281,RPL15P20-1
14282,RPL15P20
14283,ENSG00000253147
14284,ENSG00000237389
14285,GOLGA5P1
14286,LINC02845
14287,TAF9BP1
14288,ENSG00000185839
14289,CHST4
14290,USP9YP3-1
14291,USP9YP3
14292,ENSG00000254033
14293,FDCSP
14294,RPL6P14
14295,ENSG00000228170
14296,RPL38P5
14297,ENSG00000277859
14298,ENSG00000256286
14299,ENSG00000285188
14300,RN7SL683P
14301,KNOP1P5
14302,STPG2
14303,ENSG00000286364
14304,ENSG00000241525
14305,ENSG00000284189
14306,ENSG00000259575
14307,ENSG00000276568
14308,RPL23AP20
14309,MRPL40P1
14310,ENSG00000261055
14311,ENSG00000287028
14312,ENSG00000268707
14313,ENSG00000284430
14314,RPL21P131
14315,KRT18P62
14316,ENSG00000225947
14317,ENSG00000267724
14318,ENSG00000285564
14319,ENSG00000272372
14320,ENSG00000261120
14321,ENSG00000229913
14322,ENSG00000225450
14323,NCAPD2P1
14324,LINC02751
14325,ENSG00000290072
14326,ODF4
14327,ENSG00000259042
14328,OR7A17
14329,ENSG00000276375
14330,H2AB1
14331,ALKAL1
14332,ENSG00000229976
14333,MIOXP1
14334,RPH3AL-AS2
14335,RPH3AL-AS2-1
14336,SPIC
14337,ENSG00000240919
14338,LINC02315
14339,HSPA8P11
14340,ENSG00000285012
14341,ENSG00000254197
14342,ENSG00000288022
14343,ENSG00000223881
14344,HCG24-3
14345,ENSG00000262848
14346,ENSG00000282332
14347,ENSG00000285864
14348,ENSG00000227845
14349,ENSG00000272995
14350,ENSG00000290062
14351,ENSG00000275636
14352,ENSG00000236390
14353,LINC00645
14354,ENSG00000250893
14355,ENSG00000258875
14356,RN7SL73P
14357,SUPT3H
14358,PRTN3
14359,UBE2D3P3
14360,RN7SL453P
14361,RN7SL248P
14362,ENSG00000242488
14363,NLRP7-1
14364,ENSG00000220349
14365,ENSG00000230881
14366,EIF3KP2
14367,ENSG00000257202
14368,ENSG00000242327
14369,ENSG00000282498
14370,ENSG00000270240
14371,DDX18P3
14372,ENSG00000289272
14373,ENSG00000285560
14374,MPTX1
14375,WNT9B
14376,ZNF474-AS1
14377,ENSG00000287408
14378,UBE2V1P2
14379,ENSG00000235945
14380,ENSG00000232306
14381,BTBD10P2
14382,SCG5-AS1
14383,SCG5-AS1-1
14384,ADH5P4-1
14385,ENSG00000250027
14386,ENSG00000261823
14387,ENSG00000224549
14388,RPL23AP38
14389,RPS3AP29
14390,ENSG00000272783
14391,ENSG00000288231
14392,LMLN-AS1
14393,ENSG00000272854
14394,ENSG00000284582
14395,MRPL42P2
14396,ENSG00000250769
14397,RN7SL288P
14398,ASS1P7
14399,HLA-G-1
14400,LINC00563
14401,SPATA13-AS1
14402,ENSG00000237788
14403,GNL2P1
14404,UBTFL5
14405,ENSG00000258045
14406,ENSG00000286347
14407,CBX3P4
14408,ENSG00000227747
14409,ENSG00000288029
14410,ENSG00000233018
14411,ENSG00000277218
14412,ENSG00000230234
14413,ENSG00000230030
14414,MAGEA8-AS1
14415,PPIAP26
14416,ENSG00000290049
14417,PCCA-AS1
14418,DDX18P1
14419,RN7SL493P
14420,RN7SL800P
14421,ENSG00000289788
14422,ENSG00000255118
14423,NME9
14424,ENSG00000261646
14425,ENSG00000267139
14426,TUBBP2
14427,ADH5P4
14428,ENSG00000289120
14429,ENSG00000261147
14430,RN7SL91P
14431,C6orf223
14432,ARHGAP27P2
14433,LINC02108
14434,PDCD5P1
14435,ENSG00000289525
14436,ENSG00000226345
14437,LINC00895
14438,ENSG00000266936
14439,ENSG00000261275
14440,TPT1P3
14441,RPL35AP3
14442,RN7SL32P
14443,RN7SL32P-1
14444,SCAANT1
14445,ENSG00000256513
14446,FUNDC2P1
14447,RPS27AP3
14448,LINC00052
14449,ENSG00000245008
14450,GGT8P
14451,ADAM21P1
14452,ENSG00000287004
14453,TREML3P
14454,ENSG00000289723
14455,RN7SL182P
14456,BCL9P1
14457,ENSG00000280341
14458,ENSG00000230534
14459,ENSG00000229616
14460,ENSG00000274299
14461,ZNF663P
14462,ENSG00000277463
14463,ENSG00000260798
14464,ENSG00000288441
14465,ENSG00000267670
14466,ETF1P2
14467,ENSG00000286856
14468,ENSG00000254645
14469,ITIH4-AS1
14470,HM13-IT1
14471,ENSG00000224583
14472,RN7SL645P
14473,GM2AP2
14474,ENSG00000261411
14475,ENSG00000254007
14476,ENSG00000229912
14477,ENSG00000280749
14478,ENSG00000234132
14479,ENSG00000278475
14480,GFRAL
14481,OR5AN1
14482,ENSG00000236844
14483,RPL32P20
14484,ENSG00000260289
14485,LINC02091-1
14486,DEFB133
14487,ENSG00000250762
14488,TRBV16
14489,TRBV16-1
14490,HMGN2P13
14491,CCDC138
14492,TRERNA1
14493,BCAR4
14494,LINC02313
14495,GSTA10P
14496,BOD1L2
14497,CDC42EP5-3
14498,PPIAP68-1
14499,PPIAP68
14500,SEC13P1
14501,ENSG00000232952
14502,DAP-DT
14503,CCDC158
14504,ENSG00000256533
14505,ENSG00000287521
14506,RPL36AP55
14507,ENSG00000283095
14508,ENSG00000274011
14509,MARCHF11-DT
14510,ENSG00000276831
14511,HNRNPA1P41
14512,ENSG00000248747
14513,ENSG00000265254
14514,MPV17L2
14515,RPL13AP23
14516,ENSG00000169253
14517,LINC01828
14518,PSMC1P4
14519,ENSG00000254649
14520,AARSD1P1
14521,FAM138D-1
14522,HMGN1P3
14523,MOG-3
14524,ENSG00000224132
14525,ENSG00000232001
14526,ENSG00000260498
14527,ENSG00000226991
14528,ENSG00000255074
14529,A3GALT2
14530,ENSG00000230015
14531,ENSG00000273473
14532,IMMTP1
14533,NFIA-AS1
14534,NEUROG3
14535,RPS2P6
14536,RPS2P6-1
14537,ENSG00000287326
14538,ATP6V0CP4
14539,TMEM132D-AS2
14540,ENSG00000287494
14541,HIGD1AP14
14542,RPL6P17
14543,TP53TG3B
14544,ENSG00000268401
14545,PRDM13
14546,KRTAP12-4
14547,ENSG00000258385
14548,ENSG00000284709
14549,ENSG00000286276
14550,ENSG00000256975
14551,ENSG00000282408
14552,ENSG00000259617
14553,ENSG00000286795
14554,ENSG00000270484
14555,RPSAP56
14556,ENSG00000287646
14557,ENSG00000275390
14558,ENSG00000257864
14559,ENSG00000232646
14560,ENSG00000257438
14561,E2F3-IT1
14562,C1GALT1P1
14563,FTMT
14564,RN7SL45P
14565,TMEM256-PLSCR3
14566,TMEM256-PLSCR3-1
14567,FOCAD-AS1
14568,DUSP23
14569,HMGN1P37
14570,TBC1D28
14571,CLCA1
14572,ENSG00000287339
14573,ENSG00000287228
14574,ENSG00000223944
14575,SIRPG-AS1
14576,LINC02771
14577,ENSG00000174977
14578,OR5B2
14579,ENSG00000275038
14580,RN7SL416P
14581,HSPA5-DT
14582,HSD3BP1
14583,ENSG00000268623
14584,ENSG00000248245
14585,GJA8
14586,ART1
14587,ENSG00000250865
14588,BRD7P5
14589,RPS3AP27
14590,LINC02607
14591,ENSG00000289033
14592,RPL23AP41
14593,ENSG00000241577
14594,EIF3JP1
14595,IGHV3-41-1
14596,ENSG00000257373
14597,VN1R3
14598,KIF5C-1
14599,ENSG00000271618
14600,THRAP3P3
14601,ENSG00000266876
14602,TBC1D3JP
14603,ENSG00000285896
14604,ENSG00000274966
14605,ENSG00000254158
14606,ENSG00000256149
14607,ENSG00000238220
14608,PKMP5
14609,PPIAP15
14610,HSPD1P1
14611,ENSG00000284686
14612,RPL7AP60
14613,ENSG00000288537
14614,DHFRP2
14615,ENSG00000286715
14616,ENSG00000250829
14617,ENSG00000260132
14618,ENSG00000254468
14619,ENSG00000268945
14620,TRBV11-1
14621,TRBV11-1-1
14622,ENSG00000198358
14623,RN7SL283P
14624,ENSG00000285704
14625,ENSG00000278348
14626,EGLN3-AS1
14627,LINC01708
14628,SSX1
14629,BMS1P15
14630,LINC02110
14631,ENSG00000266578
14632,RPL32P24
14633,RPSAP10
14634,CSF2RBP1
14635,RPL7AP2
14636,ENSG00000253682
14637,SHCBP1
14638,RPL36AP41
14639,PDYN-AS1
